212181 ,.Mohave County, Arizona
110924 ,.Navajo County, Arizona
1047279 ,.Pima County, Arizona
462789 ,.Pinal County, Arizona
46498 ,.Santa Cruz County, Arizona
235099 ,.Yavapai County, Arizona
213787 ,.Yuma County, Arizona
17486 ,.Arkansas County, Arkansas
19657 ,.Ashley County, Arkansas
41932 ,.Baxter County, Arkansas
279141 ,.Benton County, Arkansas
37432 ,.Boone County, Arkansas
10763 ,.Bradley County, Arkansas
5189 ,.Calhoun County, Arkansas
28380 ,.Carroll County, Arkansas
10118 ,.Chicot County, Arkansas
22320 ,.Clark County, Arkansas
14551 ,.Clay County, Arkansas
24919 ,.Cleburne County, Arkansas
7956 ,.Cleveland County, Arkansas
23457 ,.Columbia County, Arkansas
20846 ,.Conway County, Arkansas
110332 ,.Craighead County, Arkansas
63257 ,.Crawford County, Arkansas
47955 ,.Crittenden County, Arkansas
16419 ,.Cross County, Arkansas
7009 ,.Dallas County, Arkansas
11361 ,.Desha County, Arkansas
18219 ,.Drew County, Arkansas
126007 ,.Faulkner County, Arkansas
17715 ,.Franklin County, Arkansas
12477 ,.Fulton County, Arkansas
99386 ,.Garland County, Arkansas
18265 ,.Grant County, Arkansas
45325 ,.Greene County, Arkansas
21532 ,.Hempstead County, Arkansas
33771 ,.Hot Spring County, Arkansas
13202 ,.Howard County, Arkansas
37825 ,.Independence County, Arkansas
13629 ,.Izard County, Arkansas
16719 ,.Jackson County, Arkansas
66824 ,.Jefferson County, Arkansas
26578 ,.Johnson County, Arkansas
6624 ,.Lafayette County, Arkansas
16406 ,.Lawrence County, Arkansas
8857 ,.Lee County, Arkansas
13024 ,.Lincoln County, Arkansas
12259 ,.Little River County, Arkansas
21466 ,.Logan County, Arkansas
73309 ,.Lonoke County, Arkansas
16576 ,.Madison County, Arkansas
16694 ,.Marion County, Arkansas
43257 ,.Miller County, Arkansas
40651 ,.Mississippi County, Arkansas
6701 ,.Monroe County, Arkansas
8986 ,.Montgomery County, Arkansas
8252 ,.Nevada County, Arkansas
7753 ,.Newton County, Arkansas
23382 ,.Ouachita County, Arkansas
10455 ,.Perry County, Arkansas
17782 ,.Phillips County, Arkansas
10718 ,.Pike County, Arkansas
23528 ,.Poinsett County, Arkansas
19964 ,.Polk County, Arkansas
64072 ,.Pope County, Arkansas
8062 ,.Prairie County, Arkansas
391911 ,.Pulaski County, Arkansas
17958 ,.Randolph County, Arkansas
24994 ,.St. Francis County, Arkansas
122437 ,.Saline County, Arkansas
10281 ,.Scott County, Arkansas
7881 ,.Searcy County, Arkansas
127827 ,.Sebastian County, Arkansas
17007 ,.Sevier County, Arkansas
17442 ,.Sharp County, Arkansas
12506 ,.Stone County, Arkansas
38682 ,.Union County, Arkansas
16545 ,.Van Buren County, Arkansas
239187 ,.Washington County, Arkansas
78753 ,.White County, Arkansas
6320 ,.Woodruff County, Arkansas
21341 ,.Yell County, Arkansas
1671329 ,.Alameda County, California
1129 ,.Alpine County, California
39752 ,.Amador County, California
219186 ,.Butte County, California
45905 ,.Calaveras County, California
21547 ,.Colusa County, California
1153526 ,.Contra Costa County, California
27812 ,.Del Norte County, California
192843 ,.El Dorado County, California
999101 ,.Fresno County, California
28393 ,.Glenn County, California
135558 ,.Humboldt County, California
181215 ,.Imperial County, California
18039 ,.Inyo County, California
900202 ,.Kern County, California
152940 ,.Kings County, California
64386 ,.Lake County, California
30573 ,.Lassen County, California
10039107 ,.Los Angeles County, California
157327 ,.Madera County, California
258826 ,.Marin County, California
17203 ,.Mariposa County, California
86749 ,.Mendocino County, California
277680 ,.Merced County, California
8841 ,.Modoc County, California
14444 ,.Mono County, California
434061 ,.Monterey County, California
137744 ,.Napa County, California
99755 ,.Nevada County, California
3175692 ,.Orange County, California
398329 ,.Placer County, California
18807 ,.Plumas County, California
2470546 ,.Riverside County, California
1552058 ,.Sacramento County, California
62808 ,.San Benito County, California
2180085 ,.San Bernardino County, California
3338330 ,.San Diego County, California
881549 ,.San Francisco County, California
762148 ,.San Joaquin County, California
283111 ,.San Luis Obispo County, California
766573 ,.San Mateo County, California
446499 ,.Santa Barbara County, California
1927852 ,.Santa Clara County, California
273213 ,.Santa Cruz County, California
180080 ,.Shasta County, California
3005 ,.Sierra County, California
43539 ,.Siskiyou County, California
447643 ,.Solano County, California
494336 ,.Sonoma County, California
550660 ,.Stanislaus County, California
96971 ,.Sutter County, California
65084 ,.Tehama County, California
12285 ,.Trinity County, California
466195 ,.Tulare County, California
54478 ,.Tuolumne County, California
846006 ,.Ventura County, California
220500 ,.Yolo County, California
78668 ,.Yuba County, California
517421 ,.Adams County, Colorado
16233 ,.Alamosa County, Colorado
656590 ,.Arapahoe County, Colorado
14029 ,.Archuleta County, Colorado
3581 ,.Baca County, Colorado
5577 ,.Bent County, Colorado
326196 ,.Boulder County, Colorado
70465 ,.Broomfield County, Colorado
20356 ,.Chaffee County, Colorado
1831 ,.Cheyenne County, Colorado
9700 ,.Clear Creek County, Colorado
8205 ,.Conejos County, Colorado
3887 ,.Costilla County, Colorado
6061 ,.Crowley County, Colorado
5068 ,.Custer County, Colorado
31162 ,.Delta County, Colorado
727211 ,.Denver County, Colorado
2055 ,.Dolores County, Colorado
351154 ,.Douglas County, Colorado
55127 ,.Eagle County, Colorado
26729 ,.Elbert County, Colorado
720403 ,.El Paso County, Colorado
47839 ,.Fremont County, Colorado
60061 ,.Garfield County, Colorado
6243 ,.Gilpin County, Colorado
15734 ,.Grand County, Colorado
17462 ,.Gunnison County, Colorado
820 ,.Hinsdale County, Colorado
6897 ,.Huerfano County, Colorado
1392 ,.Jackson County, Colorado
582881 ,.Jefferson County, Colorado
1406 ,.Kiowa County, Colorado
7097 ,.Kit Carson County, Colorado
8127 ,.Lake County, Colorado
56221 ,.La Plata County, Colorado
356899 ,.Larimer County, Colorado
14506 ,.Las Animas County, Colorado
5701 ,.Lincoln County, Colorado
22409 ,.Logan County, Colorado
154210 ,.Mesa County, Colorado
769 ,.Mineral County, Colorado
13283 ,.Moffat County, Colorado
26183 ,.Montezuma County, Colorado
42758 ,.Montrose County, Colorado
29068 ,.Morgan County, Colorado
18278 ,.Otero County, Colorado
4952 ,.Ouray County, Colorado
18845 ,.Park County, Colorado
4265 ,.Phillips County, Colorado
17767 ,.Pitkin County, Colorado
12172 ,.Prowers County, Colorado
168424 ,.Pueblo County, Colorado
6324 ,.Rio Blanco County, Colorado
11267 ,.Rio Grande County, Colorado
25638 ,.Routt County, Colorado
6824 ,.Saguache County, Colorado
728 ,.San Juan County, Colorado
8179 ,.San Miguel County, Colorado
2248 ,.Sedgwick County, Colorado
31011 ,.Summit County, Colorado
25388 ,.Teller County, Colorado
4908 ,.Washington County, Colorado
324492 ,.Weld County, Colorado
10019 ,.Yuma County, Colorado
943332 ,.Fairfield County, Connecticut
891720 ,.Hartford County, Connecticut
180333 ,.Litchfield County, Connecticut
162436 ,.Middlesex County, Connecticut
854757 ,.New Haven County, Connecticut
265206 ,.New London County, Connecticut
150721 ,.Tolland County, Connecticut
116782 ,.Windham County, Connecticut
180786 ,.Kent County, Delaware
558753 ,.New Castle County, Delaware
234225 ,.Sussex County, Delaware
705749 ,.District of Columbia, District of Columbia
269043 ,.Alachua County, Florida
29210 ,.Baker County, Florida
174705 ,.Bay County, Florida
28201 ,.Bradford County, Florida
601942 ,.Brevard County, Florida
1952778 ,.Broward County, Florida
14105 ,.Calhoun County, Florida
188910 ,.Charlotte County, Florida
149657 ,.Citrus County, Florida
219252 ,.Clay County, Florida
384902 ,.Collier County, Florida
71686 ,.Columbia County, Florida
38001 ,.DeSoto County, Florida
16826 ,.Dixie County, Florida
957755 ,.Duval County, Florida
318316 ,.Escambia County, Florida
115081 ,.Flagler County, Florida
12125 ,.Franklin County, Florida
45660 ,.Gadsden County, Florida
18582 ,.Gilchrist County, Florida
13811 ,.Glades County, Florida
13639 ,.Gulf County, Florida
14428 ,.Hamilton County, Florida
26937 ,.Hardee County, Florida
42022 ,.Hendry County, Florida
193920 ,.Hernando County, Florida
106221 ,.Highlands County, Florida
1471968 ,.Hillsborough County, Florida
19617 ,.Holmes County, Florida
159923 ,.Indian River County, Florida
46414 ,.Jackson County, Florida
14246 ,.Jefferson County, Florida
8422 ,.Lafayette County, Florida
367118 ,.Lake County, Florida
770577 ,.Lee County, Florida
293582 ,.Leon County, Florida
41503 ,.Levy County, Florida
8354 ,.Liberty County, Florida
18493 ,.Madison County, Florida
403253 ,.Manatee County, Florida
365579 ,.Marion County, Florida
161000 ,.Martin County, Florida
2716940 ,.Miami-Dade County, Florida
74228 ,.Monroe County, Florida
88625 ,.Nassau County, Florida
210738 ,.Okaloosa County, Florida
42168 ,.Okeechobee County, Florida
1393452 ,.Orange County, Florida
375751 ,.Osceola County, Florida
1496770 ,.Palm Beach County, Florida
553947 ,.Pasco County, Florida
974996 ,.Pinellas County, Florida
724777 ,.Polk County, Florida
74521 ,.Putnam County, Florida
264672 ,.St. Johns County, Florida
328297 ,.St. Lucie County, Florida
184313 ,.Santa Rosa County, Florida
433742 ,.Sarasota County, Florida
471826 ,.Seminole County, Florida
132420 ,.Sumter County, Florida
44417 ,.Suwannee County, Florida
21569 ,.Taylor County, Florida
15237 ,.Union County, Florida
553284 ,.Volusia County, Florida
33739 ,.Wakulla County, Florida
74071 ,.Walton County, Florida
25473 ,.Washington County, Florida
18386 ,.Appling County, Georgia
8165 ,.Atkinson County, Georgia
11164 ,.Bacon County, Georgia
3038 ,.Baker County, Georgia
44890 ,.Baldwin County, Georgia
19234 ,.Banks County, Georgia
83240 ,.Barrow County, Georgia
107738 ,.Bartow County, Georgia
16700 ,.Ben Hill County, Georgia
19397 ,.Berrien County, Georgia
153159 ,.Bibb County, Georgia
12873 ,.Bleckley County, Georgia
19109 ,.Brantley County, Georgia
15457 ,.Brooks County, Georgia
39627 ,.Bryan County, Georgia
79608 ,.Bulloch County, Georgia
22383 ,.Burke County, Georgia
24936 ,.Butts County, Georgia
6189 ,.Calhoun County, Georgia
54666 ,.Camden County, Georgia
10803 ,.Candler County, Georgia
119992 ,.Carroll County, Georgia
67580 ,.Catoosa County, Georgia
13392 ,.Charlton County, Georgia
289430 ,.Chatham County, Georgia
10907 ,.Chattahoochee County, Georgia
24789 ,.Chattooga County, Georgia
258773 ,.Cherokee County, Georgia
128331 ,.Clarke County, Georgia
2834 ,.Clay County, Georgia
292256 ,.Clayton County, Georgia
6618 ,.Clinch County, Georgia
760141 ,.Cobb County, Georgia
43273 ,.Coffee County, Georgia
45600 ,.Colquitt County, Georgia
156714 ,.Columbia County, Georgia
17270 ,.Cook County, Georgia
148509 ,.Coweta County, Georgia
12404 ,.Crawford County, Georgia
22372 ,.Crisp County, Georgia
16116 ,.Dade County, Georgia
26108 ,.Dawson County, Georgia
26404 ,.Decatur County, Georgia
759297 ,.DeKalb County, Georgia
20605 ,.Dodge County, Georgia
13390 ,.Dooly County, Georgia
87956 ,.Dougherty County, Georgia
146343 ,.Douglas County, Georgia
10190 ,.Early County, Georgia
4006 ,.Echols County, Georgia
64296 ,.Effingham County, Georgia
19194 ,.Elbert County, Georgia
22646 ,.Emanuel County, Georgia
10654 ,.Evans County, Georgia
26188 ,.Fannin County, Georgia
114421 ,.Fayette County, Georgia
98498 ,.Floyd County, Georgia
244252 ,.Forsyth County, Georgia
23349 ,.Franklin County, Georgia
1063937 ,.Fulton County, Georgia
31369 ,.Gilmer County, Georgia
2971 ,.Glascock County, Georgia
85292 ,.Glynn County, Georgia
57963 ,.Gordon County, Georgia
24633 ,.Grady County, Georgia
18324 ,.Greene County, Georgia
936250 ,.Gwinnett County, Georgia
45328 ,.Habersham County, Georgia
204441 ,.Hall County, Georgia
8457 ,.Hancock County, Georgia
29792 ,.Haralson County, Georgia
35236 ,.Harris County, Georgia
26205 ,.Hart County, Georgia
11923 ,.Heard County, Georgia
234561 ,.Henry County, Georgia
157863 ,.Houston County, Georgia
9416 ,.Irwin County, Georgia
72977 ,.Jackson County, Georgia
14219 ,.Jasper County, Georgia
15115 ,.Jeff Davis County, Georgia
15362 ,.Jefferson County, Georgia
8676 ,.Jenkins County, Georgia
9643 ,.Johnson County, Georgia
28735 ,.Jones County, Georgia
19077 ,.Lamar County, Georgia
10423 ,.Lanier County, Georgia
47546 ,.Laurens County, Georgia
29992 ,.Lee County, Georgia
61435 ,.Liberty County, Georgia
7921 ,.Lincoln County, Georgia
19559 ,.Long County, Georgia
117406 ,.Lowndes County, Georgia
33610 ,.Lumpkin County, Georgia
21312 ,.McDuffie County, Georgia
14378 ,.McIntosh County, Georgia
12947 ,.Macon County, Georgia
29880 ,.Madison County, Georgia
8359 ,.Marion County, Georgia
21167 ,.Meriwether County, Georgia
5718 ,.Miller County, Georgia
21863 ,.Mitchell County, Georgia
27578 ,.Monroe County, Georgia
9172 ,.Montgomery County, Georgia
19276 ,.Morgan County, Georgia
40096 ,.Murray County, Georgia
195769 ,.Muscogee County, Georgia
111744 ,.Newton County, Georgia
40280 ,.Oconee County, Georgia
15259 ,.Oglethorpe County, Georgia
168667 ,.Paulding County, Georgia
27546 ,.Peach County, Georgia
32591 ,.Pickens County, Georgia
19465 ,.Pierce County, Georgia
18962 ,.Pike County, Georgia
42613 ,.Polk County, Georgia
11137 ,.Pulaski County, Georgia
22119 ,.Putnam County, Georgia
2299 ,.Quitman County, Georgia
17137 ,.Rabun County, Georgia
6778 ,.Randolph County, Georgia
202518 ,.Richmond County, Georgia
90896 ,.Rockdale County, Georgia
5257 ,.Schley County, Georgia
13966 ,.Screven County, Georgia
8090 ,.Seminole County, Georgia
66703 ,.Spalding County, Georgia
25925 ,.Stephens County, Georgia
6621 ,.Stewart County, Georgia
29524 ,.Sumter County, Georgia
6195 ,.Talbot County, Georgia
1537 ,.Taliaferro County, Georgia
25286 ,.Tattnall County, Georgia
8020 ,.Taylor County, Georgia
15860 ,.Telfair County, Georgia
8531 ,.Terrell County, Georgia
44451 ,.Thomas County, Georgia
40644 ,.Tift County, Georgia
26830 ,.Toombs County, Georgia
12037 ,.Towns County, Georgia
6901 ,.Treutlen County, Georgia
69922 ,.Troup County, Georgia
7985 ,.Turner County, Georgia
8120 ,.Twiggs County, Georgia
24511 ,.Union County, Georgia
26320 ,.Upson County, Georgia
69761 ,.Walker County, Georgia
94593 ,.Walton County, Georgia
35734 ,.Ware County, Georgia
5254 ,.Warren County, Georgia
20374 ,.Washington County, Georgia
29927 ,.Wayne County, Georgia
2607 ,.Webster County, Georgia
7855 ,.Wheeler County, Georgia
30798 ,.White County, Georgia
104628 ,.Whitfield County, Georgia
8635 ,.Wilcox County, Georgia
9777 ,.Wilkes County, Georgia
8954 ,.Wilkinson County, Georgia
20247 ,.Worth County, Georgia
201513 ,.Hawaii County, Hawaii
974563 ,.Honolulu County, Hawaii
86 ,.Kalawao County, Hawaii
72293 ,.Kauai County, Hawaii
167417 ,.Maui County, Hawaii
481587 ,.Ada County, Idaho
4294 ,.Adams County, Idaho
87808 ,.Bannock County, Idaho
6125 ,.Bear Lake County, Idaho
9298 ,.Benewah County, Idaho
46811 ,.Bingham County, Idaho
23021 ,.Blaine County, Idaho
7831 ,.Boise County, Idaho
45739 ,.Bonner County, Idaho
119062 ,.Bonneville County, Idaho
12245 ,.Boundary County, Idaho
2597 ,.Butte County, Idaho
1106 ,.Camas County, Idaho
229849 ,.Canyon County, Idaho
7155 ,.Caribou County, Idaho
24030 ,.Cassia County, Idaho
845 ,.Clark County, Idaho
8756 ,.Clearwater County, Idaho
4315 ,.Custer County, Idaho
27511 ,.Elmore County, Idaho
13876 ,.Franklin County, Idaho
13099 ,.Fremont County, Idaho
18112 ,.Gem County, Idaho
15179 ,.Gooding County, Idaho
16667 ,.Idaho County, Idaho
29871 ,.Jefferson County, Idaho
24412 ,.Jerome County, Idaho
165697 ,.Kootenai County, Idaho
40108 ,.Latah County, Idaho
8027 ,.Lemhi County, Idaho
3838 ,.Lewis County, Idaho
5366 ,.Lincoln County, Idaho
39907 ,.Madison County, Idaho
21039 ,.Minidoka County, Idaho
40408 ,.Nez Perce County, Idaho
4531 ,.Oneida County, Idaho
11823 ,.Owyhee County, Idaho
23951 ,.Payette County, Idaho
7681 ,.Power County, Idaho
12882 ,.Shoshone County, Idaho
12142 ,.Teton County, Idaho
86878 ,.Twin Falls County, Idaho
11392 ,.Valley County, Idaho
10194 ,.Washington County, Idaho
65435 ,.Adams County, Illinois
5761 ,.Alexander County, Illinois
16426 ,.Bond County, Illinois
53544 ,.Boone County, Illinois
6578 ,.Brown County, Illinois
32628 ,.Bureau County, Illinois
4739 ,.Calhoun County, Illinois
14305 ,.Carroll County, Illinois
12147 ,.Cass County, Illinois
209689 ,.Champaign County, Illinois
32304 ,.Christian County, Illinois
15441 ,.Clark County, Illinois
13184 ,.Clay County, Illinois
37562 ,.Clinton County, Illinois
50621 ,.Coles County, Illinois
5150233 ,.Cook County, Illinois
18667 ,.Crawford County, Illinois
10766 ,.Cumberland County, Illinois
104897 ,.DeKalb County, Illinois
15638 ,.De Witt County, Illinois
19465 ,.Douglas County, Illinois
922921 ,.DuPage County, Illinois
17161 ,.Edgar County, Illinois
6395 ,.Edwards County, Illinois
34008 ,.Effingham County, Illinois
21336 ,.Fayette County, Illinois
12961 ,.Ford County, Illinois
38469 ,.Franklin County, Illinois
34340 ,.Fulton County, Illinois
4828 ,.Gallatin County, Illinois
12969 ,.Greene County, Illinois
51054 ,.Grundy County, Illinois
8116 ,.Hamilton County, Illinois
17708 ,.Hancock County, Illinois
3821 ,.Hardin County, Illinois
6646 ,.Henderson County, Illinois
48913 ,.Henry County, Illinois
27114 ,.Iroquois County, Illinois
56750 ,.Jackson County, Illinois
9610 ,.Jasper County, Illinois
37684 ,.Jefferson County, Illinois
21773 ,.Jersey County, Illinois
21235 ,.Jo Daviess County, Illinois
12417 ,.Johnson County, Illinois
532403 ,.Kane County, Illinois
109862 ,.Kankakee County, Illinois
128990 ,.Kendall County, Illinois
49699 ,.Knox County, Illinois
696535 ,.Lake County, Illinois
108669 ,.LaSalle County, Illinois
15678 ,.Lawrence County, Illinois
34096 ,.Lee County, Illinois
35648 ,.Livingston County, Illinois
28618 ,.Logan County, Illinois
29682 ,.McDonough County, Illinois
307774 ,.McHenry County, Illinois
171517 ,.McLean County, Illinois
104009 ,.Macon County, Illinois
44926 ,.Macoupin County, Illinois
262966 ,.Madison County, Illinois
37205 ,.Marion County, Illinois
11438 ,.Marshall County, Illinois
13359 ,.Mason County, Illinois
13772 ,.Massac County, Illinois
12196 ,.Menard County, Illinois
15437 ,.Mercer County, Illinois
34637 ,.Monroe County, Illinois
28414 ,.Montgomery County, Illinois
33658 ,.Morgan County, Illinois
14501 ,.Moultrie County, Illinois
50643 ,.Ogle County, Illinois
179179 ,.Peoria County, Illinois
20916 ,.Perry County, Illinois
16344 ,.Piatt County, Illinois
15561 ,.Pike County, Illinois
4177 ,.Pope County, Illinois
5335 ,.Pulaski County, Illinois
5739 ,.Putnam County, Illinois
31782 ,.Randolph County, Illinois
15513 ,.Richland County, Illinois
141879 ,.Rock Island County, Illinois
259686 ,.St. Clair County, Illinois
23491 ,.Saline County, Illinois
194672 ,.Sangamon County, Illinois
6768 ,.Schuyler County, Illinois
4951 ,.Scott County, Illinois
21634 ,.Shelby County, Illinois
5342 ,.Stark County, Illinois
44498 ,.Stephenson County, Illinois
131803 ,.Tazewell County, Illinois
16653 ,.Union County, Illinois
75758 ,.Vermilion County, Illinois
11520 ,.Wabash County, Illinois
16844 ,.Warren County, Illinois
13887 ,.Washington County, Illinois
16215 ,.Wayne County, Illinois
13537 ,.White County, Illinois
55175 ,.Whiteside County, Illinois
690743 ,.Will County, Illinois
66597 ,.Williamson County, Illinois
282572 ,.Winnebago County, Illinois
38459 ,.Woodford County, Illinois
35777 ,.Adams County, Indiana
379299 ,.Allen County, Indiana
83779 ,.Bartholomew County, Indiana
8748 ,.Benton County, Indiana
11758 ,.Blackford County, Indiana
67843 ,.Boone County, Indiana
15092 ,.Brown County, Indiana
20257 ,.Carroll County, Indiana
37689 ,.Cass County, Indiana
118302 ,.Clark County, Indiana
26225 ,.Clay County, Indiana
32399 ,.Clinton County, Indiana
10577 ,.Crawford County, Indiana
33351 ,.Daviess County, Indiana
49458 ,.Dearborn County, Indiana
26559 ,.Decatur County, Indiana
43475 ,.DeKalb County, Indiana
114135 ,.Delaware County, Indiana
42736 ,.Dubois County, Indiana
206341 ,.Elkhart County, Indiana
23102 ,.Fayette County, Indiana
78522 ,.Floyd County, Indiana
16346 ,.Fountain County, Indiana
22758 ,.Franklin County, Indiana
19974 ,.Fulton County, Indiana
33659 ,.Gibson County, Indiana
65769 ,.Grant County, Indiana
31922 ,.Greene County, Indiana
338011 ,.Hamilton County, Indiana
78168 ,.Hancock County, Indiana
40515 ,.Harrison County, Indiana
170311 ,.Hendricks County, Indiana
47972 ,.Henry County, Indiana
82544 ,.Howard County, Indiana
36520 ,.Huntington County, Indiana
44231 ,.Jackson County, Indiana
33562 ,.Jasper County, Indiana
20436 ,.Jay County, Indiana
32308 ,.Jefferson County, Indiana
27735 ,.Jennings County, Indiana
158167 ,.Johnson County, Indiana
36594 ,.Knox County, Indiana
79456 ,.Kosciusko County, Indiana
39614 ,.LaGrange County, Indiana
485493 ,.Lake County, Indiana
109888 ,.LaPorte County, Indiana
45370 ,.Lawrence County, Indiana
129569 ,.Madison County, Indiana
964582 ,.Marion County, Indiana
46258 ,.Marshall County, Indiana
10255 ,.Martin County, Indiana
35516 ,.Miami County, Indiana
148431 ,.Monroe County, Indiana
38338 ,.Montgomery County, Indiana
70489 ,.Morgan County, Indiana
13984 ,.Newton County, Indiana
47744 ,.Noble County, Indiana
5875 ,.Ohio County, Indiana
19646 ,.Orange County, Indiana
20799 ,.Owen County, Indiana
16937 ,.Parke County, Indiana
19169 ,.Perry County, Indiana
12389 ,.Pike County, Indiana
170389 ,.Porter County, Indiana
25427 ,.Posey County, Indiana
12353 ,.Pulaski County, Indiana
37576 ,.Putnam County, Indiana
24665 ,.Randolph County, Indiana
28324 ,.Ripley County, Indiana
16581 ,.Rush County, Indiana
271826 ,.St. Joseph County, Indiana
23873 ,.Scott County, Indiana
44729 ,.Shelby County, Indiana
20277 ,.Spencer County, Indiana
22995 ,.Starke County, Indiana
34594 ,.Steuben County, Indiana
20669 ,.Sullivan County, Indiana
10751 ,.Switzerland County, Indiana
195732 ,.Tippecanoe County, Indiana
15148 ,.Tipton County, Indiana
7054 ,.Union County, Indiana
181451 ,.Vanderburgh County, Indiana
15498 ,.Vermillion County, Indiana
107038 ,.Vigo County, Indiana
30996 ,.Wabash County, Indiana
8265 ,.Warren County, Indiana
62998 ,.Warrick County, Indiana
28036 ,.Washington County, Indiana
65884 ,.Wayne County, Indiana
28296 ,.Wells County, Indiana
24102 ,.White County, Indiana
33964 ,.Whitley County, Indiana
7152 ,.Adair County, Iowa
3602 ,.Adams County, Iowa
13687 ,.Allamakee County, Iowa
12426 ,.Appanoose County, Iowa
5496 ,.Audubon County, Iowa
25645 ,.Benton County, Iowa
131228 ,.Black Hawk County, Iowa
26234 ,.Boone County, Iowa
25062 ,.Bremer County, Iowa
21175 ,.Buchanan County, Iowa
19620 ,.Buena Vista County, Iowa
14439 ,.Butler County, Iowa
9668 ,.Calhoun County, Iowa
20165 ,.Carroll County, Iowa
12836 ,.Cass County, Iowa
18627 ,.Cedar County, Iowa
42450 ,.Cerro Gordo County, Iowa
11235 ,.Cherokee County, Iowa
11933 ,.Chickasaw County, Iowa
9395 ,.Clarke County, Iowa
16016 ,.Clay County, Iowa
17549 ,.Clayton County, Iowa
46429 ,.Clinton County, Iowa
16820 ,.Crawford County, Iowa
93453 ,.Dallas County, Iowa
9000 ,.Davis County, Iowa
7870 ,.Decatur County, Iowa
17011 ,.Delaware County, Iowa
38967 ,.Des Moines County, Iowa
17258 ,.Dickinson County, Iowa
97311 ,.Dubuque County, Iowa
9208 ,.Emmet County, Iowa
